"Código","Nome Município","Hepatite B 1999-2007","Hepatite B 2008","Hepatite B 2009","Hepatite B 2010","Hepatite B 2011","Hepatite B 2012","Hepatite B 2013","Hepatite B 2014","Hepatite B 2015","Hepatite B 2016","Hepatite B 2017","Hepatite B 2018","Hepatite B 2019","Hepatite B 2020","Tx Det Hep B 2008","Tx Det Hep B 2009","Tx Det Hep B 2010","Tx Det Hep B 2011","Tx Det Hep B 2012","Tx Det Hep B 2013","Tx Det Hep B 2014","Tx Det Hep B 2015","Tx Det Hep B 2016","Tx Det Hep B 2017","Tx Det Hep B 2018","Tx Det Hep B 2019","Tx Det Hep B 2020","Hep B M Total","Hep B M 1999-2007","Hep B M 2008","Hep B M 2009","Hep B M 2010","Hep B M 2011","Hep B M 2012","Hep B M 2013","Hep B M 2014","Hep B M 2015","Hep B M 2016","Hep B M 2017","Hep B M 2018","Hep B M 2019","Hep B M 2020","Tx Det M Hep B M 2008","Tx Det M Hep B M 2009","Tx Det M Hep B M 2010","Tx Det M Hep B M 2011","Tx Det M Hep B M 2012","Tx Det M Hep B M 2013","Tx Det M Hep B M 2014","Tx Det M Hep B M 2015","Tx Det M Hep B M 2016","Tx Det M Hep B M 2017","Tx Det M Hep B M 2018","Tx Det M Hep B M 2019","Tx Det M Hep B M 2020","Hep B F Total","Hep B F 1999-2007","Hep B F 2008","Hep B F 2009","Hep B F 2010","Hep B F 2011","Hep B F 2012","Hep B F 2013","Hep B F 2014","Hep B F 2015","Hep B F 2016","Hep B F 2017","Hep B F 2018","Hep B F 2019","Hep B F 2020","Tx Det F Hep B F 2008","Tx Det F Hep B F 2009","Tx Det F Hep B F 2010","Tx Det F Hep B F 2011","Tx Det F Hep B F 2012","Tx Det F Hep B F 2013","Tx Det F Hep B F 2014","Tx Det F Hep B F 2015","Tx Det F Hep B F 2016","Tx Det F Hep B F 2017","Tx Det F Hep B F 2018","Tx Det F Hep B F 2019","Tx Det F Hep B F 2020","Óbitos B Total","Óbitos B 2000-2007","Óbitos B 2008","Óbitos B 2009","Óbitos B 2010","Óbitos B 2011","Óbitos B 2012","Óbitos B 2013","Óbitos B 2014","Óbitos B 2015","Óbitos B 2016","Óbitos B 2017","Óbitos B 2018","Óbitos B 2019"
316920,"Tombos",0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,11.2625295641401,0,10.6666666666667,0,0,11.1819300011182,0,0,0,24.3872698451408,12.465719272002,0,5,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,22.0167327168648,0,0,0,0,22.3264121455682,0,0,0,48.9835904971834,25.0689395838556,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.4132762312634,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
316930,"Três Corações",5,0,2,1,2,1,0,2,7,1,2,0,1,1,0,2.63932327751165,1.3742870885728,2.72706199975456,1.35328984761956,0,2.61267145656434,9.07052984852215,1.28607438654252,2.55343053392232,0,1.25814649857829,1.24950019992003,18,4,0,0,1,0,1,0,2,6,1,2,0,0,1,0,0,2.7698529208099,0,2.72739669984999,0,5.25859122341125,15.6474116573217,2.58819266506199,5.13848209238991,0,0,2.51369966316425,7,1,0,2,0,2,0,0,0,1,0,0,0,1,0,0,5.23039907944976,0,5.41198755242863,0,0,0,2.57546100752035,0,0,0,2.50143832703805,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
316935,"Três Marias",3,1,1,1,0,0,0,0,0,0,1,3,0,0,3.61689814814815,3.56582513193553,3.53132283353344,0,0,0,0,0,0,3.16445682098668,9.37968984492246,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,7.26691374173389,0,0,0,0,0,0,0,6.28693574751666,12.4015625968872,0,0,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,7.10732054015636,0,7.02049985959,0,0,0,0,0,0,0,6.30636312038847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316940,"Três Pontas",8,3,2,2,2,0,1,2,0,2,2,3,2,0,5.56575944787666,3.69364877093837,3.71333085777943,3.69836162579977,0,1.80186673393636,3.58982643189202,0,3.56264918593466,3.54993876355633,5.30541506030488,3.52447749621119,0,16,5,2,1,0,2,0,1,1,0,2,0,2,0,0,7.38634265243565,3.67701132519488,0,7.45906836236154,0,3.6411302068162,3.63055474876561,0,7.22047727354778,0,7.18184429761563,0,0,13,3,1,1,2,0,0,0,1,0,0,2,1,2,0,3.72800477184611,3.7104374605766,7.36512612778494,0,0,0,3.55000177500089,0,0,7.0008401008121,3.48456338420796,6.93818080899188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316950,"Tumiritinga",0,1,0,0,0,2,0,2,1,1,0,0,1,0,16.2100826714216,0,0,0,31.4317146000314,0,30.5064063453325,15.1676020021235,15.0875075437538,0,0,14.8544266191325,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30.8737264587836,0,0,0,29.708853238265,0,0,0,0,6,0,1,0,0,0,1,0,2,1,0,0,0,1,0,33.4672021419009,0,0,0,32.0102432778489,0,62.111801242236,30.8356460067838,0,0,0,30.1295570955107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316960,"Tupaciguara",2,0,1,1,1,3,3,1,0,1,1,1,0,1,0,4.19480682914552,4.13428146188193,4.12014338098966,12.3203285420945,12.0632112268286,4.00833734167068,0,3.98342893562779,3.9717213440305,3.9599255533996,0,3.93731789904717,7,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,8.3139341536415,8.27540549486925,8.24402308326463,16.4446637066272,8.02375030089064,0,0,0,0,0,0,0,9,1,0,0,0,0,1,2,1,0,1,1,1,0,1,0,0,0,0,8.2047915982934,16.121231662099,8.03858520900322,0,7.99808046068943,7.97829902664752,7.95924864692773,0,7.92141951837769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316970,"Turmalina",0,0,0,0,0,0,2,2,0,3,2,2,1,0,0,0,0,0,0,10.5674733171299,10.4690117252931,0,15.4178230033919,10.1910828025478,10.1025407890084,5.00901622921258,0,5,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,10.315659170621,0,20.271639975674,0,9.96909580301067,9.88826263225551,0,7,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,21.4638334406525,10.6269925611052,0,10.4253544620517,20.6675622610313,10.2396067990989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316980,"Turvolândia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.096463022508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.2772977219167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316990,"Ubá",1,2,1,4,1,0,0,1,0,1,1,0,1,1,2.03204535525233,1.00294866908712,3.94014913464475,0.972933003833356,0,0,0.918096602124475,0,0.895656068069861,0.8854337297125,0,0.865411243422875,0.856186374650034,9,1,2,0,2,1,0,0,1,0,0,0,0,1,1,4.08146606260969,0,3.97946595566875,1.96525430390693,0,0,1.85048112509252,0,0,0,0,1.7415534656914,1.72277159494194,5,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1.99808184143223,3.90160160745986,0,0,0,0,0,1.77866315677137,1.75886025855246,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
317000,"Ubaí",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.93713786808477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.2813415825464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317005,"Ubaporanga",0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,8.30564784053156,0,0,40.5416362604395,0,8.0768920119538,0,0,0,0,0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,16.4338537387017,0,0,48.1695568400771,0,16.0025604096655,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32.7600327600328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
317010,"Uberaba",105,14,19,17,12,9,14,12,20,26,11,24,14,2,4.78833834398739,6.41330727505325,5.74347608686839,4.0085381863369,2.97399734983792,4.48025806286442,3.79567861989125,6.25199282271224,8.03945517230717,3.36562291560854,7.26478004364922,4.19434183286746,0.593309838263738,174,66,8,11,11,8,3,7,4,12,15,7,17,5,0,5.61979291063124,7.6235359345762,7.61451187517738,5.47540175760396,2.03117171525681,4.5724139732971,2.58009585056085,7.64282529775174,9.44126588492985,4.35578012021953,10.4561334448654,3.04123303752273,0,125,39,6,8,6,4,6,7,8,8,11,4,7,9,2,3.99938676069669,5.26423152090229,3.95969035221446,2.6100630982754,3.87284169759561,4.39174352217831,4.9653665681869,4.91135013015078,6.68579208402217,2.40778195126649,4.1722047718102,5.31362176459475,1.17014492244865,13,6,0,0,1,2,1,0,1,2,0,0,0,0
317020,"Uberlândia",202,44,55,33,50,38,68,65,48,41,28,41,43,13,7.068943080549,8.67030609333348,5.46345856794473,8.17121639995816,6.13362258206141,10.6060251581156,10.0033703663234,7.28808746919644,6.14815248017971,4.14851075871817,6.00075814456558,6.22011991812586,1.85954166589186,514,143,31,37,20,27,25,46,41,34,31,13,31,27,8,10.1913675829035,11.9400287851505,6.78163803685142,9.03723340161465,8.26459941486636,14.6808198280429,12.9064752730821,10.5563507316483,9.50523707900998,3.93889262578702,9.27790929796155,7.98594473726242,2.33971490573874,255,59,13,18,13,23,13,22,24,14,10,15,10,16,5,4.08468494510812,5.54755953610074,4.20577226066729,7.34495752698474,4.1004160345192,6.71118418845005,7.22649957393763,4.16012932059145,2.9348665075969,4.34909930153465,2.86434463794684,4.5298702475291,1.39987401133898,39,23,4,0,2,1,2,2,1,2,1,0,0,1
317030,"Umburatiba",3,0,1,0,0,2,1,0,0,0,0,1,1,0,0,35.0877192982456,0,0,74.6268656716418,36.9549150036955,0,0,0,0,38.0807311500381,38.2995021064726,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,71.8907260963336,0,0,0,0,0,75.0750750750751,75.7575757575758,0,6,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,77.3993808049536,0,0,77.5795190069822,75.8725341426404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317040,"Unaí",4,1,2,0,1,2,1,1,1,2,4,5,3,1,1.29143905053401,2.56,0,1.27968877968878,2.54119919189866,1.23710319914887,1.22794307255916,1.21859082157393,2.41990126802826,4.80653689017063,5.96601756395571,3.55542914029723,1.17744024490757,15,2,0,1,0,1,1,0,0,1,2,3,0,3,1,0,2.49252243270189,0,2.52525252525252,2.50727108614983,0,0,2.40917413510649,4.78675027523814,7.13436385255648,0,7.04308017372931,2.3335589106947,13,2,1,1,0,0,1,1,1,0,0,1,5,0,0,2.65463233342182,2.63123273253519,0,0,2.57605811587109,2.50551212667869,2.48589255972357,0,0,2.42895312120476,12.0542925335712,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
317043,"União de Minas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317047,"Uruana de Minas",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317050,"Urucânia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.59324635456639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.4024058983314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317052,"Urucuia",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.19202097157369,0,0,0,0,0,0,0,6.16598840794179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.5957579538366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.7000254000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317057,"Vargem Alegre",0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,15.3022188217292,0,0,15.3798831128883,30.8118933908489,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,30.0932891965092,0,0,0,60.8087564609304,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.201248049922,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
317060,"Vargem Bonita",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317065,"Vargem Grande do Rio Pardo",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20.4750204750205,0,0,0,0,0,19.9720391451967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42.1407501053519,0,0,0,0,0,41.3223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317070,"Varginha",19,7,4,3,12,2,0,1,4,8,5,4,4,1,5.79993537214871,3.28439583538608,2.437419260487,9.66479277073501,1.59734202287394,0,0.76928402735574,3.0493847866193,6.04768600414266,3.74913769832938,2.97448634338958,2.9507664615884,0.732053703459686,44,8,4,3,2,5,1,0,1,2,6,5,3,3,1,6.70600858369099,4.98363705832517,3.3357239354871,8.26651235843598,1.63958616845108,0,1.58145272247086,3.13607426223853,9.33445346774946,7.72069609796019,4.59657402016364,4.56266824839166,1.51016339967985,30,11,3,1,1,7,1,0,0,2,2,0,1,1,0,4.91456841898334,1.62361383968437,1.58418351181801,10.9929801969314,1.55722005076537,0,0,2.9673590504451,2.94100347038409,0,1.44485703139674,1.43252109387311,0,7,4,1,0,0,0,0,0,0,0,1,0,1,0
317075,"Varjão de Minas",0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,16.5180046250413,0,0,15.3586238673015,0,0,14.5921494236101,0,0,14.2126208072769,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,31.5457413249211,0,0,29.385836027035,0,0,27.9251605696733,0,0,27.2553829381303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
